timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2024-04-24,166.54,169.3,166.21,169.02,168.789476268412,48251835,0.0000,1.0
2024-04-23,165.35,167.05,164.92,166.9,166.672367703219,49537761,0.0000,1.0
2024-04-22,165.515,167.26,164.77,165.84,165.613813420622,48116443,0.0000,1.0
2024-04-19,166.21,166.4,164.075,165.0,164.77495908347,68149377,0.0000,1.0
2024-04-18,168.03,168.64,166.55,167.04,166.812176759411,43122903,0.0000,1.0
2024-04-17,169.61,170.65,168.0,168.0,167.770867430442,50901210,0.0000,1.0
2024-04-16,171.75,173.76,168.27,169.38,169.148985270049,73711235,0.0000,1.0
2024-04-15,175.36,176.63,172.5,172.69,172.454470812875,73531773,0.0000,1.0
2024-04-12,174.26,178.36,174.21,176.55,176.309206219313,101670886,0.0000,1.0
2024-04-11,168.34,175.46,168.16,175.04,174.80126568467,91070275,0.0000,1.0
2024-04-10,168.8,169.09,167.11,167.78,167.551167484997,49709336,0.0000,1.0
2024-04-09,168.7,170.08,168.35,169.67,169.43858974359,42231444,0.0000,1.0
2024-04-08,169.03,169.2,168.24,168.45,168.220253682488,37216858,0.0000,1.0
2024-04-05,169.59,170.39,168.95,169.58,169.348712493181,41975776,0.0000,1.0
2024-04-04,170.29,171.92,168.82,168.82,168.589749045281,53355055,0.0000,1.0
2024-04-03,168.79,170.68,168.58,169.65,169.418617021277,45571129,0.0000,1.0
2024-04-02,169.08,169.34,168.2302,168.84,168.609721767594,49013991,0.0000,1.0
2024-04-01,171.19,171.25,169.475,170.03,169.798098745226,43772506,0.0000,1.0
2024-03-28,171.75,172.23,170.51,171.48,171.24612111293,65672690,0.0000,1.0
2024-03-27,170.41,173.6,170.11,173.31,173.073625204583,60273265,0.0000,1.0
2024-03-26,170.0,171.42,169.58,169.71,169.478535188216,57388449,0.0000,1.0
2024-03-25,170.565,171.94,169.45,170.85,170.616980360065,54288328,0.0000,1.0
2024-03-22,171.76,173.05,170.06,172.28,172.045030005456,71160138,0.0000,1.0
2024-03-21,177.05,177.49,170.84,171.37,171.136271140207,106181270,0.0000,1.0
2024-03-20,175.72,178.67,175.09,178.67,178.426314784506,53423102,0.0000,1.0
2024-03-19,174.34,176.605,173.03,176.08,175.839847244954,55215244,0.0000,1.0
2024-03-18,175.57,177.71,173.52,173.72,173.483066012002,75604184,0.0000,1.0
2024-03-15,171.17,172.62,170.285,172.62,172.384566284779,121752699,0.0000,1.0
2024-03-14,172.91,174.3078,172.05,173.0,172.764048008729,72571635,0.0000,1.0
2024-03-13,172.77,173.185,170.76,171.13,170.89659847245,51948951,0.0000,1.0
2024-03-12,173.15,174.03,171.01,173.23,172.99373431533,59544927,0.0000,1.0
2024-03-11,172.94,174.38,172.05,172.75,172.514388979814,58929918,0.0000,1.0
2024-03-08,169.0,173.7,168.94,170.73,170.497144026187,76267041,0.0000,1.0
2024-03-07,169.15,170.73,168.49,169.0,168.769503546099,71765061,0.0000,1.0
2024-03-06,171.06,171.24,168.68,169.12,168.889339879978,68587707,0.0000,1.0
2024-03-05,170.76,172.04,169.62,170.12,169.887975995636,95132355,0.0000,1.0
2024-03-04,176.15,176.9,173.79,175.1,174.861183851609,81510101,0.0000,1.0
2024-03-01,179.55,180.53,177.38,179.66,179.414964539007,73563082,0.0000,1.0
2024-02-29,181.27,182.57,179.53,180.75,180.503477905074,136682597,0.0000,1.0
2024-02-28,182.51,183.12,180.13,181.42,181.172564102564,48953939,0.0000,1.0
2024-02-27,181.1,183.9225,179.56,182.63,182.38091380251,54318851,0.0000,1.0
2024-02-26,182.24,182.76,180.65,181.16,180.912918712493,40867421,0.0000,1.0
2024-02-23,185.01,185.04,182.23,182.52,182.271063829787,45119677,0.0000,1.0
2024-02-22,183.48,184.955,182.46,184.37,184.118540643753,52292208,0.0000,1.0
2024-02-21,181.94,182.8888,180.66,182.32,182.071336606656,41529674,0.0000,1.0
2024-02-20,181.79,182.43,180.0,181.56,181.312373158756,53665553,0.0000,1.0
2024-02-16,183.42,184.85,181.665,182.31,182.061350245499,49752465,0.0000,1.0
2024-02-15,183.55,184.49,181.35,183.86,183.609236224768,65434496,0.0000,1.0
2024-02-14,185.32,185.53,182.44,184.15,183.898840698309,54630517,0.0000,1.0
2024-02-13,185.77,186.21,183.5128,185.04,184.787626841244,56529529,0.0000,1.0
2024-02-12,188.415,188.67,186.79,187.15,186.894749045281,41781934,0.0000,1.0
2024-02-09,188.65,189.99,188.0,188.85,188.592430441899,45155216,0.2400,1.0
2024-02-08,189.385,189.535,187.35,188.32,187.824456612292,40962046,0.0000,1.0
2024-02-07,190.64,191.05,188.61,189.41,188.91158839706,53438955,0.0000,1.0
2024-02-06,186.86,189.31,186.7695,189.3,188.801877849973,43490759,0.0000,1.0
2024-02-05,188.15,189.25,185.84,187.68,187.18614070197,69668820,0.0000,1.0
