timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2024-06-27,452.175,456.17,451.77,452.85,452.85,14806324,0.0000,1.0
2024-06-26,449.0,453.6,448.19,452.16,452.16,16507030,0.0000,1.0
2024-06-25,448.25,451.42,446.75,450.95,450.95,16747529,0.0000,1.0
2024-06-24,449.8,452.75,446.41,447.67,447.67,15913719,0.0000,1.0
2024-06-21,447.38,450.58,446.51,449.78,449.78,34486172,0.0000,1.0
2024-06-20,446.3,446.53,441.27,445.7,445.7,19877378,0.0000,1.0
2024-06-18,449.705,450.14,444.89,446.34,446.34,17112504,0.0000,1.0
2024-06-17,442.585,450.94,440.72,448.37,448.37,20790030,0.0000,1.0
2024-06-14,438.275,443.1376,436.721,442.57,442.57,13581985,0.0000,1.0
2024-06-13,440.85,443.39,439.37,441.58,441.58,15960565,0.0000,1.0
2024-06-12,435.32,443.4,433.25,441.06,441.06,22366233,0.0000,1.0
2024-06-11,425.475,432.82,425.25,432.68,432.68,14551101,0.0000,1.0
2024-06-10,424.7,428.08,423.89,427.87,427.87,14003034,0.0000,1.0
2024-06-07,426.2,426.28,423.0,423.85,423.85,13621650,0.0000,1.0
2024-06-06,424.01,425.31,420.58,424.52,424.52,14861251,0.0000,1.0
2024-06-05,417.81,424.08,416.3,424.01,424.01,16988038,0.0000,1.0
2024-06-04,412.43,416.44,409.675,416.07,416.07,14348917,0.0000,1.0
2024-06-03,415.525,416.43,408.9234,413.52,413.52,17484675,0.0000,1.0
2024-05-31,416.75,416.75,404.51,415.13,415.13,47995250,0.0000,1.0
2024-05-30,424.3,424.3,414.24,414.67,414.67,28424847,0.0000,1.0
2024-05-29,425.69,430.94,425.69,429.17,429.17,15517130,0.0000,1.0
2024-05-28,429.63,430.82,426.6,430.32,430.32,15718024,0.0000,1.0
2024-05-24,427.19,431.055,424.41,430.16,430.16,11855285,0.0000,1.0
2024-05-23,432.97,433.6,425.424,427.0,427.0,17211689,0.0000,1.0
